Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.S3NB1010S131C0,2011.03,152,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit business enterprises,All control,
SNEA.S3NB1010S131C0,2012.03,393,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit business enterprises,All control,
SNEA.S3NB1010S131C0,2013.03,437,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit business enterprises,All control,
SNEA.S3NB1010S131C0,2014.03,119,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit business enterprises,All control,
SNEA.S3NB1010S131C0,2015.03,239,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit business enterprises,All control,
SNEA.S3NB1010S131C0,2016.03,166,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit business enterprises,All control,
SNEA.S3NB1010S131C0,2017.03,397,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit business enterprises,All control,
SNEA.S3NB1010S131C0,2018.03,546,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit business enterprises,All control,
SNEA.S3NB1010S131C0,2019.03,628,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit business enterprises,All control,
SNEA.S3NB1010S131C0,2020.03,456,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit business enterprises,All control,
SNEA.S3NB1010S131C0,2021.03,633,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit business enterprises,All control,
SNEA.S3NB1010S131C0,2022.03,576,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit business enterprises,All control,
SNEA.S3NB1010S131C0,2023.03,447,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit business enterprises,All control,
SNEA.S3NB1010S131C0,2024.03,187,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit business enterprises,All control,
SNEA.S3NB1010S200C0,1999.03,-1123,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2000.03,-3723,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2001.03,782,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2002.03,2183,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2003.03,154,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2004.03,827,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2005.03,807,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2006.03,290,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2007.03,-1242,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2008.03,1300,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2009.03,2933,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2010.03,3304,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2011.03,2694,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2012.03,4944,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2013.03,5248,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2014.03,5861,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2015.03,5453,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2016.03,7033,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2017.03,5062,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2018.03,5554,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2019.03,3768,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2020.03,6410,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2021.03,5866,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2022.03,5196,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2023.03,5565,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S200C0,2024.03,3543,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Financial business enterprises,All control,
SNEA.S3NB1010S300C0,1987.03,-1859,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,1988.03,315,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,1989.03,-1145,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,1990.03,-286,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,1991.03,-2256,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,1992.03,-862,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,1993.03,-317,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,1994.03,1583,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,1995.03,4743,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,1996.03,5047,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,1997.03,5676,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,1998.03,5163,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,1999.03,3579,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2000.03,4187,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2001.03,5662,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2002.03,6172,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2003.03,9080,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2004.03,10559,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2005.03,12113,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2006.03,13831,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2007.03,15644,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2008.03,15400,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2009.03,9036,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2010.03,3199,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2011.03,-5506,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2012.03,-316,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2013.03,3998,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2014.03,7644,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2015.03,10240,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2016.03,10288,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2017.03,13471,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2018.03,16554,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2019.03,15208,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2020.03,12738,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2021.03,-11054,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2022.03,1943,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2023.03,7302,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S300C0,2024.03,6363,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,General government institutions,All control,
SNEA.S3NB1010S310C3,1987.03,-2246,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,1988.03,-137,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,1989.03,-1692,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,1990.03,-775,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,1991.03,-2648,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,1992.03,-1237,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,1993.03,-590,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,1994.03,1225,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,1995.03,4288,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,1996.03,4647,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,1997.03,5141,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,1998.03,4497,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,1999.03,2625,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2000.03,3137,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2001.03,4624,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2002.03,4989,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2003.03,7670,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2004.03,8881,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2005.03,10271,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2006.03,11803,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2007.03,13618,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2008.03,12959,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2009.03,6828,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2010.03,702,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2011.03,-7548,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2012.03,-2487,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2013.03,1228,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2014.03,4933,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2015.03,7263,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2016.03,7201,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2017.03,10332,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2018.03,12846,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2019.03,11164,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2020.03,8287,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2021.03,-15945,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2022.03,-3387,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2023.03,1581,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S310C3,2024.03,320,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Central government institutions,Central government control,
SNEA.S3NB1010S321C4,1987.03,388,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,1988.03,452,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,1989.03,547,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,1990.03,489,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,1991.03,393,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,1992.03,375,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,1993.03,273,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,1994.03,358,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,1995.03,455,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,1996.03,400,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,1997.03,535,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,1998.03,667,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,1999.03,954,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2000.03,1050,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2001.03,1038,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2002.03,1182,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2003.03,1409,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2004.03,1678,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2005.03,1842,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2006.03,2028,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2007.03,2026,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2008.03,2441,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2009.03,2208,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2010.03,2496,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2011.03,2043,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2012.03,2172,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2013.03,2770,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2014.03,2711,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2015.03,2976,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2016.03,3086,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2017.03,3139,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2018.03,3707,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2019.03,4044,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2020.03,4451,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2021.03,4891,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2022.03,5330,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2023.03,5721,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S321C4,2024.03,6043,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Local government institutions,Local government control,
SNEA.S3NB1010S400C0,1999.03,89,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2000.03,177,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2001.03,129,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2002.03,210,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2003.03,377,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2004.03,522,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2005.03,364,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2006.03,565,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2007.03,693,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2008.03,802,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2009.03,1012,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2010.03,600,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2011.03,676,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2012.03,1036,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2013.03,1349,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2014.03,1231,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2015.03,1513,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2016.03,1405,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
