Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
SNEA.SG03NAC12D21Z,1987.03,1501,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,1988.03,3381,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,1989.03,3522,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,1990.03,4459,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,1991.03,4812,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,1992.03,4775,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,1993.03,4899,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,1994.03,5257,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,1995.03,5797,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,1996.03,6203,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,1997.03,6480,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,1998.03,6705,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,1999.03,6840,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2000.03,7312,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2001.03,7571,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2002.03,8097,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2003.03,8832,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2004.03,9551,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2005.03,10245,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2006.03,10788,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2007.03,11557,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2008.03,12207,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2009.03,12193,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2010.03,12328,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2011.03,13929,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2012.03,15840,REVISED,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2013.03,16254,REVISED,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2014.03,16925,REVISED,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2015.03,17782,REVISED,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2016.03,18987,REVISED,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2017.03,20768,REVISED,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2018.03,21953,REVISED,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2019.03,23103,REVISED,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2020.03,24576,REVISED,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2021.03,24061,REVISED,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2022.03,26910,REVISED,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2023.03,29240,REVISED,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D21Z,2024.03,30913,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,GST,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,1987.03,570,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,1988.03,847,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,1989.03,507,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,1990.03,604,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,1991.03,556,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,1992.03,514,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,1993.03,553,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,1994.03,616,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,1995.03,775,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,1996.03,805,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,1997.03,909,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,1998.03,861,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,1999.03,510,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2000.03,612,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2001.03,633,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2002.03,643,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2003.03,742,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2004.03,719,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2005.03,870,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2006.03,997,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2007.03,1668,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2008.03,1901,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2009.03,1850,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2010.03,1859,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2011.03,2008,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2012.03,1952,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2013.03,2074,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2014.03,2175,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2015.03,2280,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2016.03,2382,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2017.03,2650,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2018.03,2726,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2019.03,2727,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2020.03,3109,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2021.03,3041,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2022.03,3353,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2023.03,3801,REVISED,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D22Z,2024.03,3831,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Import duties,Total,,,,Dollars,6
SNEA.SG03NAC12D24A,1987.03,98,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,1988.03,104,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,1989.03,110,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,1990.03,115,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,1991.03,116,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,1992.03,120,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,1993.03,120,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,1994.03,101,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,1995.03,86,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,1996.03,75,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,1997.03,69,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,1998.03,72,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,1999.03,73,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2000.03,75,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2001.03,76,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2002.03,77,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2003.03,79,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2004.03,80,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2005.03,83,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2006.03,85,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2007.03,86,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2008.03,88,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2009.03,88,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2010.03,89,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2011.03,87,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2012.03,96,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2013.03,212,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2014.03,272,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2015.03,280,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2016.03,288,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2017.03,289,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2018.03,305,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2019.03,383,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2020.03,435,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2021.03,524,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2022.03,541,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2023.03,583,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24A,2024.03,835,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Earthquake and war damages levy,,,,Dollars,6
SNEA.SG03NAC12D24B,1987.03,106,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,1988.03,131,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,1989.03,141,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,1990.03,153,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,1991.03,177,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,1992.03,191,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,1993.03,180,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,1994.03,171,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,1995.03,162,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,1996.03,157,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,1997.03,144,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,1998.03,172,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,1999.03,166,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2000.03,185,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2001.03,197,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2002.03,205,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2003.03,228,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2004.03,233,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2005.03,249,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2006.03,254,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2007.03,265,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2008.03,280,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2009.03,292,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2010.03,300,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2011.03,307,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2012.03,325,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2013.03,327,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2014.03,338,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2015.03,356,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2016.03,344,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2017.03,382,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2018.03,506,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2019.03,580,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2020.03,587,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
